Edad,Sexo,Valor,Data,Tipo
5 años,Hombres,0.487090487667063,Porcentajes,entre5001y10000
6 años,Hombres,0.505335880513177,Porcentajes,entre5001y10000
7 años,Hombres,0.498263228230133,Porcentajes,entre5001y10000
8 años,Hombres,0.534702762818862,Porcentajes,entre5001y10000
9 años,Hombres,0.555997596323246,Porcentajes,entre5001y10000
10 años,Hombres,0.556868865082751,Porcentajes,entre5001y10000
11 años,Hombres,0.569809768716583,Porcentajes,entre5001y10000
12 años,Hombres,0.604455514682801,Porcentajes,entre5001y10000
13 años,Hombres,0.580367496037649,Porcentajes,entre5001y10000
14 años,Hombres,0.581930654694409,Porcentajes,entre5001y10000
15 años,Hombres,0.562019600984534,Porcentajes,entre5001y10000
16 años,Hombres,0.554460063218236,Porcentajes,entre5001y10000
17 años,Hombres,0.544876106863676,Porcentajes,entre5001y10000
18 años,Hombres,0.534959018336364,Porcentajes,entre5001y10000
19 años,Hombres,0.527425106121816,Porcentajes,entre5001y10000
20 años,Hombres,0.534702762818862,Porcentajes,entre5001y10000
21 años,Hombres,0.515867982282494,Porcentajes,entre5001y10000
22 años,Hombres,0.502260814303158,Porcentajes,entre5001y10000
23 años,Hombres,0.510307237552709,Porcentajes,entre5001y10000
24 años,Hombres,0.499570131369391,Porcentajes,entre5001y10000
25 años,Hombres,0.500441400128896,Porcentajes,entre5001y10000
26 años,Hombres,0.504541488408922,Porcentajes,entre5001y10000
27 años,Hombres,0.517533643146254,Porcentajes,entre5001y10000
28 años,Hombres,0.53439525619786,Porcentajes,entre5001y10000
29 años,Hombres,0.531371441091341,Porcentajes,entre5001y10000
30 años,Hombres,0.551359371456467,Porcentajes,entre5001y10000
31 años,Hombres,0.547976798625445,Porcentajes,entre5001y10000
32 años,Hombres,0.572859209374852,Porcentajes,entre5001y10000
33 años,Hombres,0.584031949937922,Porcentajes,entre5001y10000
34 años,Hombres,0.593462152981981,Porcentajes,entre5001y10000
35 años,Hombres,0.624648449461927,Porcentajes,entre5001y10000
36 años,Hombres,0.651555278799597,Porcentajes,entre5001y10000
37 años,Hombres,0.670876944819218,Porcentajes,entre5001y10000
38 años,Hombres,0.730481978190093,Porcentajes,entre5001y10000
39 años,Hombres,0.766690882813071,Porcentajes,entre5001y10000
40 años,Hombres,0.816225074346132,Porcentajes,entre5001y10000
41 años,Hombres,0.84128686395779,Porcentajes,entre5001y10000
42 años,Hombres,0.876957631994014,Porcentajes,entre5001y10000
43 años,Hombres,0.892922350734364,Porcentajes,entre5001y10000
44 años,Hombres,0.904735730091188,Porcentajes,entre5001y10000
45 años,Hombres,0.899123734257903,Porcentajes,entre5001y10000
46 años,Hombres,0.894254879425373,Porcentajes,entre5001y10000
47 años,Hombres,0.870910001780976,Porcentajes,entre5001y10000
48 años,Hombres,0.866246151362447,Porcentajes,entre5001y10000
49 años,Hombres,0.844387555719559,Porcentajes,entre5001y10000
50 años,Hombres,0.841953128303294,Porcentajes,entre5001y10000
51 años,Hombres,0.828935348014212,Porcentajes,entre5001y10000
52 años,Hombres,0.818864506176399,Porcentajes,entre5001y10000
53 años,Hombres,0.823400228836177,Porcentajes,entre5001y10000
54 años,Hombres,0.788651980662959,Porcentajes,entre5001y10000
55 años,Hombres,0.787678209696453,Porcentajes,entre5001y10000
56 años,Hombres,0.794289602047994,Porcentajes,entre5001y10000
57 años,Hombres,0.749291133174711,Porcentajes,entre5001y10000
58 años,Hombres,0.723358074803548,Porcentajes,entre5001y10000
59 años,Hombres,0.707957118201701,Porcentajes,entre5001y10000
60 años,Hombres,0.70134572585016,Porcentajes,entre5001y10000
61 años,Hombres,0.677027077239257,Porcentajes,entre5001y10000
62 años,Hombres,0.651119644419844,Porcentajes,entre5001y10000
63 años,Hombres,0.628005396741199,Porcentajes,entre5001y10000
64 años,Hombres,0.578778711829139,Porcentajes,entre5001y10000
65 años,Hombres,0.559021411429765,Porcentajes,entre5001y10000
66 años,Hombres,0.527476357225316,Porcentajes,entre5001y10000
67 años,Hombres,0.52493942760205,Porcentajes,entre5001y10000
68 años,Hombres,0.515073590178239,Porcentajes,entre5001y10000
69 años,Hombres,0.462387455779907,Porcentajes,entre5001y10000
70 años,Hombres,0.440298230171268,Porcentajes,entre5001y10000
71 años,Hombres,0.448703411145321,Porcentajes,entre5001y10000
72 años,Hombres,0.457185468774625,Porcentajes,entre5001y10000
73 años,Hombres,0.409675695829826,Porcentajes,entre5001y10000
74 años,Hombres,0.375132452070609,Porcentajes,entre5001y10000
75 años,Hombres,0.383845139665663,Porcentajes,entre5001y10000
76 años,Hombres,0.351890076633213,Porcentajes,entre5001y10000
77 años,Hombres,0.339666688448386,Porcentajes,entre5001y10000
78 años,Hombres,0.280676668319515,Porcentajes,entre5001y10000
79 años,Hombres,0.257383041778618,Porcentajes,entre5001y10000
80 años,Hombres,0.292976933159592,Porcentajes,entre5001y10000
81 años,Hombres,0.179481364458128,Porcentajes,entre5001y10000
82 años,Hombres,0.194241682266221,Porcentajes,entre5001y10000
83 años,Hombres,0.21307646280259,Porcentajes,entre5001y10000
84 años,Hombres,0.216459035633611,Porcentajes,entre5001y10000
85 años,Hombres,0.191217867159702,Porcentajes,entre5001y10000
86 años,Hombres,0.172741844347836,Porcentajes,entre5001y10000
87 años,Hombres,0.163414143510777,Porcentajes,entre5001y10000
88 años,Hombres,0.139249248210376,Porcentajes,entre5001y10000
89 años,Hombres,0.113803075322466,Porcentajes,entre5001y10000
90 años,Hombres,0.094635162613345,Porcentajes,entre5001y10000
91 años,Hombres,0.0729815713844589,Porcentajes,entre5001y10000
92 años,Hombres,0.0580162491623648,Porcentajes,entre5001y10000
93 años,Hombres,0.0417952749045128,Porcentajes,entre5001y10000
94 años,Hombres,0.031006917617695,Porcentajes,entre5001y10000
95 años,Hombres,0.0218842211946376,Porcentajes,entre5001y10000
96 años,Hombres,0.0150934499808449,Porcentajes,entre5001y10000
97 años,Hombres,0.0109421105973188,Porcentajes,entre5001y10000
98 años,Hombres,0.00666264345504189,Porcentajes,entre5001y10000
99 años,Hombres,0.00456134821152868,Porcentajes,entre5001y10000
100 y más años,Hombres,0.00766203997329818,Porcentajes,entre5001y10000
0 años,Hombres,0.367266219696788,Porcentajes,500001ymas
1 año,Hombres,0.396644909310737,Porcentajes,500001ymas
2 años,Hombres,0.396670988928681,Porcentajes,500001ymas
3 años,Hombres,0.423246119613646,Porcentajes,500001ymas
4 años,Hombres,0.437355192921366,Porcentajes,500001ymas
5 años,Hombres,0.445661551236539,Porcentajes,500001ymas
6 años,Hombres,0.44650913881972,Porcentajes,500001ymas
7 años,Hombres,0.441580091028298,Porcentajes,500001ymas
8 años,Hombres,0.458988236005938,Porcentajes,500001ymas
9 años,Hombres,0.462156909586137,Porcentajes,500001ymas
10 años,Hombres,0.469198406431025,Porcentajes,500001ymas
11 años,Hombres,0.483868191524541,Porcentajes,500001ymas
12 años,Hombres,0.498694454325722,Porcentajes,500001ymas
13 años,Hombres,0.483098842795193,Porcentajes,500001ymas
14 años,Hombres,0.476761495634794,Porcentajes,500001ymas
15 años,Hombres,0.470711024271779,Porcentajes,500001ymas
16 años,Hombres,0.475874788624697,Porcentajes,500001ymas
17 años,Hombres,0.47369714052637,Porcentajes,500001ymas
18 años,Hombres,0.46994167554243,Porcentajes,500001ymas
19 años,Hombres,0.487362860329041,Porcentajes,500001ymas
20 años,Hombres,0.506492260090987,Porcentajes,500001ymas
21 años,Hombres,0.503740860397891,Porcentajes,500001ymas
22 años,Hombres,0.501067699558629,Porcentajes,500001ymas
23 años,Hombres,0.525165266538911,Porcentajes,500001ymas
24 años,Hombres,0.535936148749795,Porcentajes,500001ymas
25 años,Hombres,0.561546333570832,Porcentajes,500001ymas
26 años,Hombres,0.592724516822918,Porcentajes,500001ymas
27 años,Hombres,0.628127598181938,Porcentajes,500001ymas
28 años,Hombres,0.656215346707657,Porcentajes,500001ymas
29 años,Hombres,0.651038542545767,Porcentajes,500001ymas
30 años,Hombres,0.657727964548411,Porcentajes,500001ymas
31 años,Hombres,0.665056337190683,Porcentajes,500001ymas
32 años,Hombres,0.65895370659178,Porcentajes,500001ymas
33 años,Hombres,0.662748291002636,Porcentajes,500001ymas
34 años,Hombres,0.664104431135726,Porcentajes,500001ymas
35 años,Hombres,0.675853299019511,Porcentajes,500001ymas
36 años,Hombres,0.690040611181062,Porcentajes,500001ymas
37 años,Hombres,0.699272795933249,Porcentajes,500001ymas
38 años,Hombres,0.725978324707934,Porcentajes,500001ymas
39 años,Hombres,0.739226770623501,Porcentajes,500001ymas
40 años,Hombres,0.755865566871792,Porcentajes,500001ymas
41 años,Hombres,0.767796992081185,Porcentajes,500001ymas
42 años,Hombres,0.792155355240908,Porcentajes,500001ymas
43 años,Hombres,0.805156044786006,Porcentajes,500001ymas
44 años,Hombres,0.808859350534058,Porcentajes,500001ymas
45 años,Hombres,0.8104241276107,Porcentajes,500001ymas
46 años,Hombres,0.79948372788318,Porcentajes,500001ymas
47 años,Hombres,0.778359237348517,Porcentajes,500001ymas
48 años,Hombres,0.766571250037815,Porcentajes,500001ymas
49 años,Hombres,0.74892838849868,Porcentajes,500001ymas
50 años,Hombres,0.73689264481751,Porcentajes,500001ymas
51 años,Hombres,0.719015066716879,Porcentajes,500001ymas
52 años,Hombres,0.712821157455172,Porcentajes,500001ymas
53 años,Hombres,0.704579998184859,Porcentajes,500001ymas
54 años,Hombres,0.702102434480176,Porcentajes,500001ymas
55 años,Hombres,0.691892264055089,Porcentajes,500001ymas
56 años,Hombres,0.69714730707081,Porcentajes,500001ymas
57 años,Hombres,0.655811112629524,Porcentajes,500001ymas
58 años,Hombres,0.634986537701217,Porcentajes,500001ymas
59 años,Hombres,0.59959649615117,Porcentajes,500001ymas
60 años,Hombres,0.602804289158286,Porcentajes,500001ymas
61 años,Hombres,0.5795934291881,Porcentajes,500001ymas
62 años,Hombres,0.561702811278496,Porcentajes,500001ymas
63 años,Hombres,0.54392955164964,Porcentajes,500001ymas
64 años,Hombres,0.501458893827789,Porcentajes,500001ymas
65 años,Hombres,0.481964379414627,Porcentajes,500001ymas
66 años,Hombres,0.443875097407373,Porcentajes,500001ymas
67 años,Hombres,0.435933853743416,Porcentajes,500001ymas
68 años,Hombres,0.439245965222308,Porcentajes,500001ymas
69 años,Hombres,0.407259313813956,Porcentajes,500001ymas
70 años,Hombres,0.399735344037104,Porcentajes,500001ymas
71 años,Hombres,0.412670834537342,Porcentajes,500001ymas
72 años,Hombres,0.423389557512338,Porcentajes,500001ymas
73 años,Hombres,0.390555318520806,Porcentajes,500001ymas
74 años,Hombres,0.364319222869113,Porcentajes,500001ymas
75 años,Hombres,0.378310937896084,Porcentajes,500001ymas
76 años,Hombres,0.358451308831706,Porcentajes,500001ymas
77 años,Hombres,0.341173561943787,Porcentajes,500001ymas
78 años,Hombres,0.290787740075923,Porcentajes,500001ymas
79 años,Hombres,0.265607868950963,Porcentajes,500001ymas
80 años,Hombres,0.316306646234155,Porcentajes,500001ymas
81 años,Hombres,0.190707206215712,Porcentajes,500001ymas
82 años,Hombres,0.208441346417652,Porcentajes,500001ymas
83 años,Hombres,0.215548042307399,Porcentajes,500001ymas
84 años,Hombres,0.215365484981791,Porcentajes,500001ymas
85 años,Hombres,0.195753612287881,Porcentajes,500001ymas
86 años,Hombres,0.1764546950093,Porcentajes,500001ymas
87 años,Hombres,0.16014189398531,Porcentajes,500001ymas
88 años,Hombres,0.141651444862993,Porcentajes,500001ymas
89 años,Hombres,0.115976060997097,Porcentajes,500001ymas
90 años,Hombres,0.0942647790586927,Porcentajes,500001ymas
91 años,Hombres,0.0765958379016131,Porcentajes,500001ymas
92 años,Hombres,0.0595788871931342,Porcentajes,500001ymas
93 años,Hombres,0.0440093552805489,Porcentajes,500001ymas
94 años,Hombres,0.0320257708352676,Porcentajes,500001ymas
95 años,Hombres,0.0228196657010253,Porcentajes,500001ymas
96 años,Hombres,0.0168343933828707,Porcentajes,500001ymas
97 años,Hombres,0.0118140669286451,Porcentajes,500001ymas
98 años,Hombres,0.00745877073199228,Porcentajes,500001ymas
99 años,Hombres,0.00503336626319759,Porcentajes,500001ymas
100 y más años,Hombres,0.00979289653798288,Porcentajes,500001ymas
0 años,Hombres,0.245794125397748,Porcentajes,entre0y2000
1 año,Hombres,0.278799596946697,Porcentajes,entre0y2000
2 años,Hombres,0.289429737558182,Porcentajes,entre0y2000
3 años,Hombres,0.306489998189903,Porcentajes,entre0y2000
4 años,Hombres,0.321245822745007,Porcentajes,entre0y2000
5 años,Hombres,0.342171589053631,Porcentajes,entre0y2000
6 años,Hombres,0.344624698425513,Porcentajes,entre0y2000
7 años,Hombres,0.337228201986052,Porcentajes,entre0y2000
8 años,Hombres,0.368077910753651,Porcentajes,entre0y2000
9 años,Hombres,0.374136347535722,Porcentajes,entre0y2000
10 años,Hombres,0.378559378069871,Porcentajes,entre0y2000
11 años,Hombres,0.391679796377055,Porcentajes,entre0y2000
12 años,Hombres,0.406212610989261,Porcentajes,entre0y2000
13 años,Hombres,0.398964787845066,Porcentajes,entre0y2000
14 años,Hombres,0.395879816968306,Porcentajes,entre0y2000
15 años,Hombres,0.403164808436318,Porcentajes,entre0y2000
16 años,Hombres,0.396548846797001,Porcentajes,entre0y2000
17 años,Hombres,0.398964787845066,Porcentajes,entre0y2000
18 años,Hombres,0.405989601046363,Porcentajes,entre0y2000
19 años,Hombres,0.416322395067317,Porcentajes,entre0y2000
20 años,Hombres,0.435389745185122,Porcentajes,entre0y2000
21 años,Hombres,0.432156101013097,Porcentajes,entre0y2000
22 años,Hombres,0.440333132252701,Porcentajes,entre0y2000
23 años,Hombres,0.46070137370408,Porcentajes,entre0y2000
24 años,Hombres,0.445239350996464,Porcentajes,entre0y2000
25 años,Hombres,0.463414661342676,Porcentajes,entre0y2000
26 años,Hombres,0.468655395000786,Porcentajes,entre0y2000
27 años,Hombres,0.485120962451444,Porcentajes,entre0y2000
28 años,Hombres,0.512662690399385,Porcentajes,entre0y2000
29 años,Hombres,0.510729937560933,Porcentajes,entre0y2000
30 años,Hombres,0.529202594497676,Porcentajes,entre0y2000
31 años,Hombres,0.539052200309017,Porcentajes,entre0y2000
32 años,Hombres,0.553956698159387,Porcentajes,entre0y2000
33 años,Hombres,0.549273489358523,Porcentajes,entre0y2000
34 años,Hombres,0.571165632086373,Porcentajes,entre0y2000
35 años,Hombres,0.564809848713771,Porcentajes,entre0y2000
36 años,Hombres,0.599339221539192,Porcentajes,entre0y2000
37 años,Hombres,0.610378213712658,Porcentajes,entre0y2000
38 años,Hombres,0.645576616366774,Porcentajes,entre0y2000
39 años,Hombres,0.675720126981861,Porcentajes,entre0y2000
40 años,Hombres,0.716753956475149,Porcentajes,entre0y2000
41 años,Hombres,0.724373462857508,Porcentajes,entre0y2000
42 años,Hombres,0.755780696482353,Porcentajes,entre0y2000
43 años,Hombres,0.777078146029141,Porcentajes,entre0y2000
44 años,Hombres,0.805140230510511,Porcentajes,entre0y2000
45 años,Hombres,0.802129596281383,Porcentajes,entre0y2000
46 años,Hombres,0.802947299405344,Porcentajes,entre0y2000
47 años,Hombres,0.809265914454129,Porcentajes,entre0y2000
48 años,Hombres,0.816365064303059,Porcentajes,entre0y2000
49 años,Hombres,0.824616432190296,Porcentajes,entre0y2000
50 años,Hombres,0.831381067124878,Porcentajes,entre0y2000
51 años,Hombres,0.864535211969092,Porcentajes,entre0y2000
52 años,Hombres,0.874124639513719,Porcentajes,entre0y2000
53 años,Hombres,0.897429178546592,Porcentajes,entre0y2000
54 años,Hombres,0.889549493897519,Porcentajes,entre0y2000
55 años,Hombres,0.89817254502292,Porcentajes,entre0y2000
56 años,Hombres,0.926383302799555,Porcentajes,entre0y2000
57 años,Hombres,0.918615123121931,Porcentajes,entre0y2000
58 años,Hombres,0.904862843309869,Porcentajes,entre0y2000
59 años,Hombres,0.905085853252767,Porcentajes,entre0y2000
60 años,Hombres,0.903970803538276,Porcentajes,entre0y2000
61 años,Hombres,0.887839751001965,Porcentajes,entre0y2000
62 años,Hombres,0.856135170786589,Porcentajes,entre0y2000
63 años,Hombres,0.823092530913824,Porcentajes,entre0y2000
64 años,Hombres,0.761839133264423,Porcentajes,entre0y2000
65 años,Hombres,0.735077940116627,Porcentajes,entre0y2000
66 años,Hombres,0.701923795272412,Porcentajes,entre0y2000
67 años,Hombres,0.707350370549604,Porcentajes,entre0y2000
68 años,Hombres,0.699953874110144,Porcentajes,entre0y2000
69 años,Hombres,0.639927031146684,Porcentajes,entre0y2000
70 años,Hombres,0.62721546440148,Porcentajes,entre0y2000
71 años,Hombres,0.629259722211381,Porcentajes,entre0y2000
72 años,Hombres,0.651040359967783,Porcentajes,entre0y2000
73 años,Hombres,0.587631199537031,Porcentajes,entre0y2000
74 años,Hombres,0.552878816768712,Porcentajes,entre0y2000
75 años,Hombres,0.568192166181062,Porcentajes,entre0y2000
76 años,Hombres,0.552395628559099,Porcentajes,entre0y2000
77 años,Hombres,0.526935326744876,Porcentajes,entre0y2000
78 años,Hombres,0.457876581094035,Porcentajes,entre0y2000
79 años,Hombres,0.420299405715671,Porcentajes,entre0y2000
80 años,Hombres,0.488020091709122,Porcentajes,entre0y2000
81 años,Hombres,0.303553700608408,Porcentajes,entre0y2000
82 años,Hombres,0.336373330538275,Porcentajes,entre0y2000
83 años,Hombres,0.381384170679916,Porcentajes,entre0y2000
84 años,Hombres,0.421786138668326,Porcentajes,entre0y2000
85 años,Hombres,0.374433694126253,Porcentajes,entre0y2000
86 años,Hombres,0.348304362483335,Porcentajes,entre0y2000
87 años,Hombres,0.322063525868968,Porcentajes,entre0y2000
88 años,Hombres,0.296826233997643,Porcentajes,entre0y2000
89 años,Hombres,0.248507413036344,Porcentajes,entre0y2000
90 años,Hombres,0.211450594191409,Porcentajes,entre0y2000
91 años,Hombres,0.162945931611028,Porcentajes,entre0y2000
